"date","candidate","name","sources","isretweeted","length","favorites","retweets","economy","security","covid19","healthcare","education","race","gun","crime","abortion","immigration","climate","foreign","taxes","deficit","china","russia","fakenews","info","trust","anger","anticipation","joy","negative","positive","sadness","surprise","fear","disgust"
2020-10-30 22:17:43,"Biden","GlazeGriffin","iPhone",FALSE,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2020-10-30 22:17:58,"Biden","flygyrl72","Web",TRUE,140,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0
2020-10-30 22:18:00,"Biden","mpfs","others",FALSE,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,0,0
2020-10-30 22:18:07,"Biden","MVOLBY","iPhone",FALSE,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0
2020-10-30 22:18:22,"Biden","lumezgo77","iPhone",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:18:26,"Biden","Readers4Pete","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2020-10-30 22:18:46,"Biden","Jessica97670127","iPhone",FALSE,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-30 22:19:00,"Biden","lula_reh","iPhone",TRUE,139,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:19:01,"Biden","vainsovain","Android",TRUE,140,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:19:05,"Biden","kaiellsworthca","iPhone",TRUE,140,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0
2020-10-30 22:19:15,"Biden","vainsovain","Android",TRUE,140,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0
2020-10-30 22:19:21,"Biden","JohnDigasbarro","Web",TRUE,140,0,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2020-10-30 22:19:24,"Biden","jedishive","iPhone",TRUE,140,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,0
2020-10-30 22:19:26,"Biden","colo_politics","others",FALSE,140,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2020-10-30 22:19:28,"Biden","nirmahasty","iPhone",TRUE,140,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-10-30 22:19:46,"Biden","INTurkeyHunter","Android",TRUE,140,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,0
2020-10-30 22:20:03,"Biden","Vatu56607268","iPhone",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:20:09,"Biden","StupidFlGuy","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,0,1,2
2020-10-30 22:20:22,"Biden","CoderKyleAZ","Web",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:20:48,"Biden","indigoctarine","Web",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:21:02,"Biden","cpdagosta","Web",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:21:09,"Biden","lawacthevents","Web",FALSE,139,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-30 22:21:22,"Biden","kentwilliam94","Android",FALSE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2020-10-30 22:21:28,"Biden","theecoinkiing","iPhone",FALSE,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,0,0
2020-10-30 22:21:39,"Biden","rhiannonz28","iPhone",FALSE,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-10-30 22:21:42,"Biden","AmyJenk47268915","Web",TRUE,139,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,0
2020-10-30 22:21:56,"Biden","Larsono","iPhone",FALSE,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2020-10-30 22:22:05,"Biden","chrisharrisreal","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0
2020-10-30 22:22:20,"Biden","teacherbybirth1","Web",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:23:03,"Biden","sid_ravishankar","iPhone",TRUE,140,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-10-30 22:23:27,"Biden","FuckKwame","iPhone",TRUE,148,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,0,0
2020-10-30 22:23:57,"Biden","antblinares","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,1
2020-10-30 22:24:23,"Biden","cockermom5","Android",TRUE,140,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0
2020-10-30 22:24:47,"Biden","captplanetpants","Android",TRUE,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:24:55,"Biden","danschnur","iPhone",TRUE,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
2020-10-30 22:25:00,"Biden","danschnur","iPhone",TRUE,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-30 22:25:25,"Biden","DlvryDryvr","Web",TRUE,140,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0
2020-10-30 22:25:41,"Biden","AmyBrow15339723","iPhone",FALSE,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,2,2
2020-10-30 22:25:41,"Biden","JohnRoshell","iPhone",TRUE,140,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,0,0
2020-10-30 22:25:43,"Biden","Mel_issa1","iPhone",FALSE,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:25:48,"Biden","AntonioDeLoeraB","Web",TRUE,140,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-10-30 22:26:15,"Biden","portercraig1","iPhone",FALSE,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,0,1
2020-10-30 22:26:18,"Biden","karmacontrarian","Web",FALSE,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,1,0,1
2020-10-30 22:26:19,"Biden","ZwickeWayne","Android",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:26:30,"Biden","iDeViL_tv","Android",FALSE,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-10-30 22:26:32,"Biden","bianchilawgroup","Web",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2020-10-30 22:26:40,"Biden","IAmLaCarriesse","iPhone",FALSE,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0
2020-10-30 22:27:31,"Biden","Greg64573290","iPad",TRUE,139,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-10-30 22:27:31,"Biden","OuchMoments_","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:27:43,"Biden","MartinGamps","iPhone",FALSE,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:27:45,"Biden","B_tothe_RY15","others",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,0,0
2020-10-30 22:27:51,"Biden","Jodi7768","Web",TRUE,139,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,0
2020-10-30 22:27:56,"Biden","gr02yg","iPhone",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:28:18,"Biden","gabxiellelauxen","iPhone",TRUE,139,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2020-10-30 22:28:33,"Biden","mejkline","iPhone",TRUE,139,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,0
2020-10-30 22:28:44,"Biden","stevenpmillies","Web",FALSE,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0
2020-10-30 22:28:51,"Biden","YourFreedoms","iPad",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:28:59,"Biden","dawnymock","iPhone",TRUE,140,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2020-10-30 22:29:05,"Biden","2much_social","iPhone",FALSE,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:29:08,"Biden","HaddyTurner","iPhone",TRUE,148,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,0,0
2020-10-30 22:29:11,"Biden","DontBHypocrites","Android",FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1
2020-10-30 22:29:19,"Biden","MartinGamps","iPhone",FALSE,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:29:21,"Biden","WHAMaTRON1","iPhone",FALSE,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2020-10-30 22:29:35,"Biden","GWilliamson171","iPhone",TRUE,140,0,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2020-10-30 22:30:06,"Biden","mcschoolsup","others",FALSE,140,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2020-10-30 22:30:06,"Biden","WCCBCharlotte","others",FALSE,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2020-10-30 22:30:08,"Biden","avantgardeguy","iPhone",TRUE,139,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,0
2020-10-30 22:30:16,"Biden","WendyPeters","Android",TRUE,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
2020-10-30 22:30:34,"Biden","IslanderNews","others",FALSE,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
2020-10-30 22:30:44,"Biden","LorettaBower3","Web",TRUE,140,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0
2020-10-30 22:31:09,"Biden","IslanderNews","others",FALSE,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
2020-10-30 22:31:26,"Biden","abschwartzjr","Web",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:31:43,"Biden","AngryWaspAppare","Android",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:32:02,"Biden","Lajidematt","Android",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:32:03,"Biden","frankgasaway","iPhone",FALSE,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2020-10-30 22:32:42,"Biden","JSafranek55","iPhone",TRUE,140,0,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2020-10-30 22:32:54,"Biden","Alanlconrad2","Android",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,0,2,0
2020-10-30 22:33:13,"Biden","chipiaje_sara","iPhone",TRUE,140,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020-10-30 22:33:18,"Biden","mrsmarrs_mhs","iPhone",FALSE,127,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:34:00,"Biden","KCShay_NM","Android",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:34:02,"Biden","MerrittCGlover","Android",FALSE,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2020-10-30 22:35:31,"Biden","Heartsib","Web",TRUE,140,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,0,0
2020-10-30 22:35:41,"Biden","WHAMaTRON1","iPhone",TRUE,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2020-10-30 22:35:45,"Biden","jennife51611196","iPhone",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:36:24,"Biden","_murdok_dracul_","Android",FALSE,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-10-30 22:36:30,"Biden","MadsBogaerdt","iPhone",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:36:52,"Biden","JosephPMatron","iPhone",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0
2020-10-30 22:37:23,"Biden","IvanWhi91555663","Android",FALSE,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2020-10-30 22:38:08,"Biden","BeyondBrightn4u","iPhone",FALSE,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2020-10-30 22:38:29,"Biden","Bugsland_DCA","iPhone",FALSE,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
2020-10-30 22:38:41,"Biden","jmleeds","Android",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2020-10-30 22:38:51,"Biden","co_byk","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2020-10-30 22:38:53,"Biden","kfjones4","iPhone",FALSE,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
2020-10-30 22:39:29,"Biden","ellencannon","iPad",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1
2020-10-30 22:39:39,"Biden","Bdhatch8","Android",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:39:53,"Biden","kikeyxo","others",FALSE,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:39:59,"Biden","CaliforniaDFPI","Web",TRUE,140,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0
2020-10-30 22:40:07,"Biden","DontBHypocrites","Android",FALSE,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1
2020-10-30 22:40:08,"Biden","xTrumpWins2020x","Android",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:40:19,"Biden","This_Is_Jenius","iPhone",FALSE,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
2020-10-30 22:40:21,"Biden","dmond1989","iPhone",TRUE,140,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2020-10-30 22:40:34,"Biden","CTSVideoMag","iPhone",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
2020-10-30 22:40:37,"Biden","GODS_HOAGIE","iPhone",TRUE,139,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0
2020-10-30 22:40:38,"Biden","1loriking","Android",TRUE,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
2020-10-30 22:40:39,"Biden","deathman1959","Android",FALSE,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0
2020-10-30 22:40:44,"Biden","AudreyHabsfan","Web",TRUE,140,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0
2020-10-30 22:40:45,"Biden","DontBHypocrites","Android",FALSE,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1
2020-10-30 22:41:08,"Biden","Calfreakhaus","Web",TRUE,140,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:41:13,"Biden","DontBHypocrites","Android",FALSE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1
2020-10-30 22:41:20,"Biden","MtaamsTaams","Web",TRUE,144,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2020-10-30 22:41:31,"Biden","absolutdeno","Android",FALSE,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2020-10-30 22:41:49,"Biden","zampos","Web",TRUE,148,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,0,0
2020-10-30 22:42:00,"Biden","StephensGarrick","iPhone",TRUE,140,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0
2020-10-30 22:42:13,"Biden","iAmericaorg","Web",TRUE,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-10-30 22:42:33,"Biden","KikiAdine","iPhone",TRUE,140,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0
2020-10-30 22:42:48,"Biden","DontBHypocrites","Android",FALSE,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1
2020-10-30 22:43:00,"Biden","SenatorMartinPA","others",FALSE,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,2,1,1,0,0
2020-10-30 22:43:14,"Biden","_Ben_Franklin1","iPhone",TRUE,140,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0
2020-10-30 22:43:16,"Biden","embucfan","Android",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:43:26,"Biden","Moses_z","Android",FALSE,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-10-30 22:43:30,"Biden","DontBHypocrites","Android",FALSE,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1
2020-10-30 22:43:56,"Biden","LWVMarin","iPhone",TRUE,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,2,0
2020-10-30 22:44:26,"Biden","9thWardKen","Android",TRUE,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
2020-10-30 22:44:41,"Biden","BBrandonBrock","iPhone",FALSE,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2020-10-30 22:44:50,"Biden","Mouse99585139","iPhone",FALSE,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
2020-10-30 22:44:56,"Biden","DUANEALLEN","Web",FALSE,129,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-10-30 22:44:57,"Biden","Ragingangel13_","iPhone",FALSE,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:44:59,"Biden","bermark_","Android",TRUE,140,0,16489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0
2020-10-30 22:45:06,"Biden","kristipartyof5","iPhone",FALSE,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:45:13,"Biden","and_how7","iPhone",FALSE,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2020-10-30 22:45:14,"Biden","Brindlepooch","iPad",TRUE,140,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,4,2,2,1,0
2020-10-30 22:45:18,"Biden","ilovebagals_","iPhone",TRUE,140,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,1,0,0
2020-10-30 22:45:20,"Biden","admiralcase2","iPad",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:45:23,"Biden","boubadieme","others",FALSE,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
2020-10-30 22:45:40,"Biden","_LIFE_GUARD_","iPhone",FALSE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
2020-10-30 22:45:43,"Biden","pjmugs","iPhone",TRUE,140,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,1,1
2020-10-30 22:45:56,"Biden","SarahBSmithVA","Web",TRUE,140,0,3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2020-10-30 22:45:59,"Biden","jcfphotog","Web",FALSE,140,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2020-10-30 22:46:08,"Biden","eagleVIsIOnz","Web",TRUE,144,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0
2020-10-30 22:46:15,"Biden","canadian_cousin","Android",TRUE,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
2020-10-30 22:47:29,"Biden","RagnoSilk","iPhone",FALSE,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2020-10-30 22:47:49,"Biden","TDsVoice","iPad",FALSE,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-10-30 22:48:15,"Biden","chadterhune","Web",TRUE,140,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
